,avg_episodic_return,avg_episodic_length,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,run
915456,1.3630609512329102,1.1760644912719727,0.00022713773068971932,75.21095275878906,-0.014976823702454567,2.7122108936309814,0.015002235770225525,0.003123658476397395,0.01904296875,-0.0013017654418945312,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
916480,1.115209937095642,1.1634505987167358,0.00022711213387083262,66.34033203125,-0.014923617243766785,2.704927444458008,0.012550031766295433,0.0017783376388251781,0.01025390625,-1.7881393432617188e-06,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
917504,0.7970011830329895,1.1822376251220703,0.00022708653705194592,0.10894637554883957,-0.04206373542547226,2.739563465118408,0.01497065182775259,0.010105069726705551,0.070068359375,0.0018045902252197266,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
918528,0.9094579219818115,1.1799308061599731,0.000227060925681144,55.86286544799805,-0.015208284370601177,2.7339999675750732,0.030671628192067146,0.010024276562035084,0.09326171875,-0.00030684471130371094,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
919552,0.8854875564575195,1.1598639488220215,0.0002270353288622573,15.836543083190918,-0.00984012708067894,2.7082104682922363,0.016566375270485878,0.004882571287453175,0.045166015625,-0.0009402036666870117,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
920576,1.1431870460510254,1.1836028099060059,0.0002270097320433706,67.96786499023438,-0.016373012214899063,2.6867291927337646,0.023137593641877174,0.002000042237341404,0.01513671875,-0.001033186912536621,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
921600,0.9876265525817871,1.1518560647964478,0.00022698412067256868,15.789629936218262,-0.0085211880505085,2.747854709625244,0.02438797987997532,0.0010109697468578815,0.01220703125,0.0008661746978759766,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
922624,0.8792325258255005,1.1546275615692139,0.00022695852385368198,0.08772693574428558,-0.024240583181381226,2.752922534942627,0.018821826204657555,0.0029417024925351143,0.0439453125,-0.0004916191101074219,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
923648,0.9876265525817871,1.1518560647964478,0.00022693292703479528,52.264015197753906,-0.008601158857345581,2.709022045135498,0.019288698211312294,0.0032745571807026863,0.014404296875,0.0003154277801513672,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
924672,0.7706214785575867,1.1581920385360718,0.00022690731566399336,0.06839971989393234,-0.0542447529733181,2.763500452041626,0.03455338627099991,0.01079961284995079,0.149658203125,-4.303455352783203e-05,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
925696,0.9183081984519958,1.187717318534851,0.00022688171884510666,0.07227732241153717,-0.013596605509519577,2.7539377212524414,0.017195377498865128,0.0014331657439470291,0.03173828125,0.0014685988426208496,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
926720,0.8789592981338501,1.1538461446762085,0.00022685612202621996,17.46318817138672,-0.010865908116102219,2.7510151863098145,0.02277279831469059,0.007071346044540405,0.07958984375,-0.00015747547149658203,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
927744,0.7541713118553162,1.1434928178787231,0.00022683051065541804,17.445051193237305,-0.010731907561421394,2.756692409515381,0.016382280737161636,0.009999237954616547,0.09375,-0.0008462667465209961,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
928768,0.9087759852409363,1.1789838075637817,0.00022680491383653134,48.9549560546875,-0.014852157793939114,2.6931047439575195,0.018426446244120598,0.006403024308383465,0.064208984375,-0.0010907649993896484,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
929792,0.7978110313415527,1.1831797361373901,0.00022677931701764464,0.07293753325939178,-0.05046973377466202,2.7393698692321777,0.0422847643494606,0.007931334897875786,0.12060546875,-0.0004642009735107422,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
930816,0.761529803276062,1.1496063470840454,0.00022675370564684272,34.9659538269043,-0.01359633356332779,2.7586312294006348,0.03374401479959488,0.010354889556765556,0.099853515625,0.00015348196029663086,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
931840,0.8210093975067139,1.2042253017425537,0.00022672810882795602,36.647438049316406,-0.014937371015548706,2.7321979999542236,0.03569070249795914,0.011994128115475178,0.14208984375,0.0009520649909973145,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
932864,0.8902161717414856,1.1638225317001343,0.00022670251200906932,0.08320499211549759,-0.03455784171819687,2.838188409805298,0.02187380939722061,0.00491974875330925,0.06689453125,-0.0002696514129638672,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
933888,0.7649043798446655,1.152980923652649,0.0002266769006382674,0.0828787237405777,-0.04944973066449165,2.7096757888793945,0.025478210300207138,0.008831808343529701,0.099609375,0.0006718635559082031,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
934912,0.8772522807121277,1.1531531810760498,0.0002266513038193807,0.055167458951473236,-0.027253322303295135,2.7524449825286865,0.029653338715434074,0.004159791860729456,0.062744140625,0.00010526180267333984,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
935936,0.7843249440193176,1.170480489730835,0.000226625707000494,19.351831436157227,-0.011676594614982605,2.720919132232666,0.019288694486021996,0.012761125341057777,0.1064453125,-0.0021724700927734375,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
936960,0.8745781779289246,1.1507312059402466,0.00022660009562969208,17.432374954223633,-0.010133843868970871,2.7573351860046387,0.022733338177204132,0.008168387226760387,0.123779296875,0.0003090500831604004,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
937984,1.1163450479507446,1.1645857095718384,0.00022657449881080538,35.01893997192383,-0.011443622410297394,2.7280635833740234,0.01754305139183998,0.0036979378201067448,0.03466796875,-0.0009588003158569336,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
939008,1.3761574029922485,1.185185194015503,0.00022654890199191868,52.291770935058594,-0.013481274247169495,2.726043224334717,0.02099853940308094,0.0009075731504708529,0.010498046875,0.00038361549377441406,944.0,Sudoku-x1__SA_OneHot_MLP_x1__1__1693136381
