,avg_episodic_return,avg_episodic_length,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,run
25600,-0.9933407306671143,1.1387346982955933,0.00024692781153135,0.019415440037846565,-0.019398272037506104,3.190412998199463,0.013231251388788223,0.0031475245486944914,0.021484375,-0.07020413875579834,1090.0,Sudoku-v0__SingleActionTest__1__1693059453
26624,-0.9956663250923157,1.1061755418777466,0.00024679978378117085,0.014509575441479683,-0.021303987130522728,3.2116427421569824,0.004048928618431091,0.0033187614753842354,0.039794921875,-0.1320744752883911,1092.0,Sudoku-v0__SingleActionTest__1__1693059453
27648,-0.9978355169296265,1.1114718914031982,0.00024667178513482213,0.014775749295949936,-0.024096598848700523,3.210944175720215,0.0053993696346879005,0.005105073098093271,0.0654296875,-0.28888118267059326,1091.0,Sudoku-v0__SingleActionTest__1__1693059453
28672,-1.0,1.1217105388641357,0.0002465437864884734,0.000692112953402102,-0.0702199637889862,3.1889355182647705,-0.00326739763841033,0.009169173426926136,0.173583984375,-136.90252685546875,1090.0,Sudoku-v0__SingleActionTest__1__1693059453
29696,-0.9955357313156128,1.140625,0.00024641575873829424,0.007829221896827221,-0.018294665962457657,3.1792047023773193,0.003963690251111984,0.00260044913738966,0.037841796875,-0.09788751602172852,1094.0,Sudoku-v0__SingleActionTest__1__1693059453
30720,-0.995555579662323,1.1399999856948853,0.00024628776009194553,0.013274425640702248,-0.02240845561027527,3.183906078338623,0.007216569501906633,0.005139240995049477,0.065185546875,-0.024131059646606445,1096.0,Sudoku-v0__SingleActionTest__1__1693059453
31744,-1.0,1.1203501224517822,0.0002461597614455968,0.0006488035432994366,-0.07068610191345215,3.1987192630767822,-0.0051506757736206055,0.009692797437310219,0.175048828125,-128.4070281982422,1096.0,Sudoku-v0__SingleActionTest__1__1693059453
32768,-1.0,1.1082251071929932,0.00024603173369541764,0.0006641994696110487,-0.06920898705720901,3.1937198638916016,-0.0048589082434773445,0.009023088030517101,0.174560546875,-126.72427368164062,1098.0,Sudoku-v0__SingleActionTest__1__1693059453
33792,-1.0,1.1240395307540894,0.00024590373504906893,0.0006234882166609168,-0.0691756010055542,3.175041437149048,-0.0003394186496734619,0.009068170562386513,0.19140625,-124.3671646118164,1101.0,Sudoku-v0__SingleActionTest__1__1693059453
34816,-0.997804582118988,1.125137209892273,0.0002457757364027202,0.013416551984846592,-0.0204739011824131,3.179328441619873,-0.003978088032454252,0.006939714774489403,0.100341796875,-0.1064145565032959,1104.0,Sudoku-v0__SingleActionTest__1__1693059453
35840,-0.9934640526771545,1.1154683828353882,0.00024564770865254104,0.012850604951381683,-0.019473984837532043,3.1783664226531982,0.011911777779459953,0.0030003366991877556,0.0498046875,-0.05688297748565674,1106.0,Sudoku-v0__SingleActionTest__1__1693059453
36864,-0.9977973699569702,1.1277532577514648,0.0002455197100061923,0.02027030661702156,-0.02183135785162449,3.1557037830352783,0.006318803410977125,0.005510486662387848,0.072265625,-0.1935131549835205,1108.0,Sudoku-v0__SingleActionTest__1__1693059453
37888,-0.9933481216430664,1.1341463327407837,0.0002453917113598436,0.0139241311699152,-0.01787250116467476,3.134538173675537,0.0033497707918286324,0.002527519827708602,0.03759765625,-0.09715592861175537,1109.0,Sudoku-v0__SingleActionTest__1__1693059453
38912,-0.9955703020095825,1.1328903436660767,0.00024526368360966444,0.0009892504895105958,-0.047211021184921265,3.158158302307129,0.012418410740792751,0.004102454986423254,0.094970703125,-0.16839516162872314,1112.0,Sudoku-v0__SingleActionTest__1__1693059453
39936,-0.997802197933197,1.1274725198745728,0.0002451356849633157,0.0006975911092013121,-0.06490454077720642,3.164820909500122,0.007145678624510765,0.008370321244001389,0.140625,-0.22130513191223145,1114.0,Sudoku-v0__SingleActionTest__1__1693059453
40960,-1.0,1.145413875579834,0.000245007686316967,0.0005936306552030146,-0.06605446338653564,3.1703147888183594,-0.006036665290594101,0.00912605319172144,0.1796875,-91.94405364990234,1116.0,Sudoku-v0__SingleActionTest__1__1693059453
41984,-1.0,1.1240395307540894,0.00024487965856678784,0.0005112893413752317,-0.06742045283317566,3.1715023517608643,-0.005355119239538908,0.0106086116284132,0.1875,-107.00122833251953,1117.0,Sudoku-v0__SingleActionTest__1__1693059453
43008,-0.9933333396911621,1.1377778053283691,0.0002447516599204391,0.019446291029453278,-0.018552543595433235,3.162810802459717,0.005983463954180479,0.0052535440772771835,0.04296875,-0.03158104419708252,1119.0,Sudoku-v0__SingleActionTest__1__1693059453
44032,-0.9955506324768066,1.1345939636230469,0.0002446236612740904,0.014073304831981659,-0.019153010100126266,3.181335926055908,0.005366750527173281,0.004378702025860548,0.05126953125,-0.10436666011810303,1121.0,Sudoku-v0__SingleActionTest__1__1693059453
45056,-1.0,1.1138828992843628,0.00024449563352391124,0.0005906422156840563,-0.06895601749420166,3.172736167907715,-0.0017766663804650307,0.009756762534379959,0.180419921875,-166.16561889648438,1120.0,Sudoku-v0__SingleActionTest__1__1693059453
46080,-1.0,1.1179039478302002,0.0002443676348775625,0.00048475389485247433,-0.06913238763809204,3.1786317825317383,-0.0013459599576890469,0.009059925563633442,0.18212890625,-102.61988830566406,1121.0,Sudoku-v0__SingleActionTest__1__1693059453
47104,-0.9955849647521973,1.131346583366394,0.0002442396362312138,0.014289005659520626,-0.016966108232736588,3.1554884910583496,0.005056025460362434,0.0031702504493296146,0.033447265625,-0.09211969375610352,1121.0,Sudoku-v0__SingleActionTest__1__1693059453
48128,-0.9934569001197815,1.1166847944259644,0.00024411162303294986,0.021707188338041306,-0.02016320452094078,3.1555280685424805,0.011851155199110508,0.0054002245888113976,0.04296875,-0.07202160358428955,1122.0,Sudoku-v0__SingleActionTest__1__1693059453
49152,-0.9978331327438354,1.1094257831573486,0.00024398360983468592,0.007651013322174549,-0.02382759191095829,3.1619999408721924,-0.00041377777233719826,0.006123781204223633,0.097412109375,-0.150254487991333,1123.0,Sudoku-v0__SingleActionTest__1__1693059453
