,avg_episodic_return,avg_episodic_length,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,run
1024,-0.79296875,1.0,0.0002500000118743628,0.5000593662261963,-0.013407833874225616,2.1969149112701416,0.0005571329966187477,0.00034643406979739666,0.0,-0.318642258644104,522.0,Sudoku-v0__first_try__1__1693050650
2048,-0.767578125,1.0,0.00024987198412418365,0.4078034460544586,-0.009067345410585403,2.1960198879241943,-0.00098482146859169,0.0003611096180975437,0.0,-0.21663212776184082,586.0,Sudoku-v0__first_try__1__1693050650
3072,-0.787109375,1.0,0.00024974398547783494,0.3139153718948364,-0.015246971510350704,2.194929361343384,-0.0016809888184070587,0.0005668327212333679,0.0,-0.16820025444030762,612.0,Sudoku-v0__first_try__1__1693050650
4096,-0.779296875,1.0,0.0002496159868314862,0.2634792923927307,-0.014402609318494797,2.1922898292541504,-0.00035594217479228973,0.0013143231626600027,0.005859375,-0.19906353950500488,626.0,Sudoku-v0__first_try__1__1693050650
5120,-0.7890625,1.0,0.00024948795908130705,0.2605459988117218,-0.015878215432167053,2.188007354736328,0.001737967599183321,0.001212150091305375,0.007568359375,-0.17347872257232666,640.0,Sudoku-v0__first_try__1__1693050650
6144,-0.79296875,1.0,0.00024935996043495834,0.2101818472146988,-0.01795818656682968,2.1828866004943848,-0.0011588246561586857,0.0019129845313727856,0.010986328125,-0.08231973648071289,650.0,Sudoku-v0__first_try__1__1693050650
7168,-0.767578125,1.0,0.0002492319617886096,0.24185395240783691,-0.018971526995301247,2.1822710037231445,0.003770032897591591,0.002369352849200368,0.02685546875,-0.07758808135986328,652.0,Sudoku-v0__first_try__1__1693050650
8192,-0.7734375,1.0,0.00024910393403843045,0.17907722294330597,-0.023138832300901413,2.182915687561035,0.0059468066319823265,0.0017372677102684975,0.01513671875,-0.10267329216003418,660.0,Sudoku-v0__first_try__1__1693050650
9216,-0.80078125,1.0,0.00024897593539208174,0.1558661311864853,-0.019464455544948578,2.1855950355529785,0.002766947727650404,0.0018967597279697657,0.019775390625,-0.07817065715789795,667.0,Sudoku-v0__first_try__1__1693050650
10240,-0.78515625,1.0,0.000248847936745733,0.19725653529167175,-0.01974310725927353,2.1876721382141113,6.970250979065895e-05,0.0014369934797286987,0.01123046875,-0.07487905025482178,674.0,Sudoku-v0__first_try__1__1693050650
11264,-0.791015625,1.0,0.00024871990899555385,0.209888756275177,-0.025401245802640915,2.1851727962493896,0.004222132731229067,0.0013745606411248446,0.00830078125,-0.05948472023010254,678.0,Sudoku-v0__first_try__1__1693050650
