,avg_episodic_return,avg_episodic_length,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,run
1024,0.6217105388641357,1.1217105388641357,0.0002500000118743628,0.2052365243434906,-0.027472764253616333,3.234105110168457,0.005538701079785824,0.0019621492829173803,0.056884765625,-0.12784922122955322,502.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
2048,0.7469478249549866,1.1365150213241577,0.0002499744005035609,0.10884331911802292,-0.01718509942293167,3.2173104286193848,0.006586181931197643,0.0026918246876448393,0.06201171875,0.00179290771484375,693.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
3072,0.8347873687744141,1.117775321006775,0.000249948789132759,70.10253143310547,-0.012457448989152908,3.2347230911254883,0.004412160255014896,0.003685442265123129,0.07421875,-0.0018444061279296875,793.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
4096,0.6155943274497986,1.1155943870544434,0.0002499232068657875,0.04905916005373001,-0.017649829387664795,3.2194442749023438,0.0009064925834536552,0.003349832259118557,0.10888671875,-0.03552865982055664,855.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
5120,0.625137209892273,1.125137209892273,0.0002498975954949856,0.05279218405485153,-0.022580845281481743,3.2301197052001953,0.005057321861386299,0.002286612056195736,0.065185546875,-0.026058316230773926,898.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
6144,0.6379310488700867,1.137930989265442,0.00024987198412418365,0.08244317770004272,-0.028609562665224075,3.2009220123291016,-0.004217337351292372,0.0033929019700735807,0.09765625,-0.030603885650634766,931.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
7168,0.6215772032737732,1.121577262878418,0.0002498464018572122,0.061149273067712784,-0.029918977990746498,3.21407151222229,0.00506815779954195,0.0032473155297338963,0.090087890625,-0.05296504497528076,955.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
8192,0.7289617657661438,1.1202186346054077,0.00024982079048641026,52.426509857177734,-0.010889697819948196,3.198650360107422,-0.0012609995901584625,0.004944945685565472,0.060791015625,-2.753734588623047e-05,974.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
9216,0.8638392686843872,1.1417410373687744,0.00024979517911560833,31.549848556518555,-0.009477552026510239,3.2141056060791016,0.0009655281901359558,0.002877068007364869,0.066650390625,-0.0003383159637451172,990.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
10240,0.6129207611083984,1.1129207611083984,0.00024976959684863687,0.06067237630486488,-0.030061542987823486,3.216012716293335,-0.0023496216163039207,0.0020815914031118155,0.047607421875,-0.0733565092086792,997.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
11264,0.6106290817260742,1.1106290817260742,0.00024974398547783494,0.05011644959449768,-0.027756623923778534,3.21165132522583,-0.004516441375017166,0.0031869737431406975,0.138916015625,-0.017853379249572754,1006.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
12288,0.7444567680358887,1.1341463327407837,0.000249718374107033,17.415712356567383,-0.0063464827835559845,3.2038931846618652,-0.00043895095586776733,0.003577733412384987,0.10498046875,0.0017861127853393555,1016.0,Sudoku-x1__SA_Only_Conv_OneHot_x1__1__1693157419
